11	kaon0L	0.0409147	0.0248009	0.998855	8223.07
11	anti_proton	0.011986	-0.00477741	0.999917	40909.1
11	proton	-0.000940449	-0.000160001	1	625380
11	pi+	0.497941	-0.849361	-0.175044	433.449
11	pi+	0.107629	0.2843	0.952675	4183.8
11	pi-	0.00556323	-0.0275489	0.999605	7552.61
11	pi0	0.0260033	-0.0494411	0.998438	1898.6
11	kaon0S	0.0127375	-0.00207648	0.999917	31926.4
11	kaon+	-0.0184722	-0.00103409	0.999829	42507.2
11	pi-	-0.000468467	-0.000947684	0.999999	149139
11	pi0	-0.0810868	0.483403	0.871634	1011.18
11	pi+	-0.12466	-0.18593	0.974623	1933.16
11	pi-	0.150722	-0.045021	0.987551	2426.49
11	pi-	0.00592109	-0.000398242	0.999982	25782.8
11	neutron	-0.0566958	-0.0301767	0.997935	1825.25
11	pi0	-0.157173	-0.0740374	0.984792	1368.51
11	proton	-0.629324	-0.178054	0.756471	1000.1
11	kaon0L	0.119885	-0.112881	0.98635	1452.43
11	kaon0S	0.232439	0.0216044	0.972371	1408.79
11	pi-	-0.335083	0.0391921	0.941373	1105.3
11	proton	-0.262336	0.34462	0.901342	2332.36
11	pi-	-0.164129	-0.153192	0.974471	1645.3
11	pi0	0.332973	-0.203153	0.920792	761.533
11	pi+	0.000641775	-0.13778	0.990463	919.993
11	pi+	-0.0306853	0.00631393	0.999509	10258.7
11	kaon0L	0.012079	0.0251489	0.999611	14667.5
11	pi-	-0.0194277	-0.303399	0.952666	1234.28
11	proton	-0.162802	-0.235256	0.958202	2337.69
11	kaon-	0.00934632	0.013	0.999872	17678.7
11	kaon+	0.0178567	0.00483511	0.999829	21044.7
11	pi0	0.00655819	0.0050659	0.999966	26885.3
11	gamma	-0.00412849	-0.000735677	0.999991	127592
11	pi-	0.000255283	0.000922099	1	475665
11	pi+	0.000980721	-0.000419918	0.999999	469858
11	pi-	-0.00309121	-0.00159696	0.999994	57166.1
11	pi+	-0.000125847	-0.000427376	1	539696
11	pi-	-0.0020739	-0.000828575	0.999998	181106
11	pi+	0.00118127	0.00140471	0.999998	339575
11	pi-	0.000104557	0.000353691	1	510222
11	pi0	0.000168291	-0.000177556	1	1.81138e+06
11	pi+	0.00011851	-0.000202975	1	781998
11	pi-	-0.343268	0.436298	0.831752	617.609
11	proton	-0.0804051	0.282573	0.95587	2119.65
11	pi-	0.0334997	-0.147325	0.988521	5593.14
11	pi0	0.0385305	-0.0602479	0.99744	4234.44
11	pi+	0.0973523	-0.130397	0.986671	4195.99
11	pi0	-0.0364635	0.00117414	0.999334	12381.2
11	pi+	-0.00365825	0.0140517	0.999895	55705.7
11	proton	-0.86752	0.406923	-0.286048	958.623
11	neutron	0.460427	0.438957	0.771572	952.168
11	deuteron	0.429332	0.718598	-0.547074	1878.5
11	deuteron	0.779039	-0.210791	-0.590479	1907.97
11	triton	-0.477792	-0.0116639	0.878396	2866.14
11	proton	-0.177642	-0.696107	0.695613	951.247
11	proton	-0.69214	-0.718696	0.0664671	1225.45
11	H4	0.766703	0.533937	0.356479	3944.12
12	proton	-0.000564507	-0.000183591	1	88078.7
12	pi0	-0.00548654	0.0149355	0.999873	7366.04
12	eta	0.00891926	-0.00764542	0.999931	51580.5
12	anti_neutron	-0.016416	0.066328	0.997663	30841.6
12	eta_prime	-0.00164709	0.00390407	0.999991	57949.7
12	pi0	0.0215231	0.00427441	0.999759	14826.3
12	pi0	0.000191497	-0.0021511	0.999998	140086
12	kaon-	-7.32393e-05	0.000650728	1	76367.9
